,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,HDFC.NS,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,TCS.NS,HDFC.NS,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,TCS.NS,HDFC.NS,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,TCS.NS,HDFC.NS,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,TCS.NS,HDFC.NS,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,TCS.NS,HDFC.NS,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,TCS.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-12,2386.003173828125,1377.453369140625,1273.743408203125,188.85414123535156,1901.291015625,2958.4736328125,2438.699951171875,1399.5,1327.0,203.25,1913.1500244140625,3087.60009765625,2448.0,1408.5999755859375,1330.0,205.25,1932.9000244140625,3120.0,2407.5,1388.8499755859375,1314.5,202.85000610351562,1907.0,3070.60009765625,2448.0,1399.75,1330.0,203.89999389648438,1930.0999755859375,3120.0,3168128.0,6887463,5241898,16537612.0,6081627.0,1978558.0
2021-05-14,2369.6640625,1365.002685546875,1263.5689697265625,197.21669006347656,1925.2913818359375,2923.88330078125,2422.0,1386.8499755859375,1316.4000244140625,212.25,1937.300048828125,3051.5,2443.949951171875,1398.9000244140625,1326.8499755859375,213.1999969482422,1942.0,3098.5,2402.10009765625,1382.3499755859375,1311.300048828125,204.0,1906.0,3040.0,2438.699951171875,1394.3499755859375,1326.8499755859375,205.0,1928.050048828125,3098.5,2254726.0,5302071,4824609,61647120.0,6134079.0,2043935.0
2021-05-17,2432.72119140625,1417.5614013671875,1276.0472412109375,197.54190063476562,1948.1983642578125,2941.369384765625,2486.449951171875,1440.25,1329.4000244140625,212.60000610351562,1960.3499755859375,3069.75,2495.0,1442.5999755859375,1334.949951171875,217.0,1963.449951171875,3075.199951171875,2435.5,1381.300048828125,1320.300048828125,211.64999389648438,1930.4000244140625,3036.0,2454.0,1395.1500244140625,1320.300048828125,216.8000030517578,1937.300048828125,3055.0,4452603.0,7560346,5017129,38001828.0,5479424.0,2890462.0
2021-05-18,2448.76708984375,1453.4371337890625,1286.2216796875,195.17250061035156,1975.627197265625,2959.622802734375,2502.85009765625,1476.699951171875,1340.0,210.0500030517578,1987.949951171875,3088.800048828125,2527.0,1482.75,1344.5999755859375,214.60000610351562,2002.5999755859375,3124.0,2486.949951171875,1455.0,1329.5,209.64999389648438,1972.5,3078.0,2508.0,1458.949951171875,1338.0,214.10000610351562,1981.0,3100.0,2844233.0,11082640,5620150,30479551.0,5567958.0,2098538.0
2021-05-19,2406.6962890625,1435.2286376953125,1283.3421630859375,193.03541564941406,1984.6708984375,2953.107177734375,2459.85009765625,1458.199951171875,1337.0,207.75,1997.050048828125,3082.0,2517.0,1478.8499755859375,1357.449951171875,211.39999389648438,2016.449951171875,3118.0,2453.75,1452.550048828125,1333.25,207.5500030517578,1972.0,3067.10009765625,2498.0,1470.199951171875,1342.0,210.0500030517578,1980.0,3084.0,2031903.0,5065458,4435878,24405319.0,7530294.0,1986041.0
2021-05-20,2392.1669921875,1410.228759765625,1285.5499267578125,192.33853149414062,1973.0931396484375,2932.02734375,2445.0,1432.800048828125,1339.300048828125,207.0,1985.4000244140625,3060.0,2488.0,1465.9000244140625,1349.0999755859375,209.3000030517578,2010.9000244140625,3088.800048828125,2440.10009765625,1428.5,1335.0,206.8000030517578,1981.0,3052.10009765625,2467.0,1458.3499755859375,1348.4000244140625,208.4499969482422,1997.9000244140625,3067.10009765625,2551577.0,5342092,4490092,20884367.0,5271497.0,2329027.0
2021-05-21,2463.638671875,1473.712646484375,1300.1397705078125,194.2433319091797,1990.136962890625,2951.669921875,2518.050048828125,1497.300048828125,1354.5,209.0500030517578,2002.550048828125,3080.5,2525.949951171875,1501.9000244140625,1357.5,209.85000610351562,2009.5999755859375,3088.199951171875,2457.14990234375,1443.0,1346.3499755859375,207.39999389648438,1986.0,3055.10009765625,2472.0,1443.0,1347.5,207.60000610351562,1992.0,3061.0,2711607.0,9670823,4969733,22638020.0,4977555.0,1685566.0
2021-05-24,2485.99462890625,1486.163330078125,1293.94873046875,196.51980590820312,1973.3416748046875,2952.628662109375,2540.89990234375,1509.949951171875,1348.050048828125,211.5,1985.6500244140625,3081.5,2558.800048828125,1520.449951171875,1363.0,212.0500030517578,2009.800048828125,3105.0,2515.0,1498.5,1345.0999755859375,207.75,1982.0,3072.0,2515.0,1503.25,1356.6500244140625,209.5,2008.0,3081.5,2655396.0,11073051,4225371,28865798.0,3946636.0,1652260.0
2021-05-25,2475.819580078125,1455.6517333984375,1306.954833984375,195.9622802734375,1950.9810791015625,2998.36474609375,2530.5,1478.949951171875,1361.5999755859375,210.89999389648438,1963.1500244140625,3114.0,2570.39990234375,1513.75,1368.0,213.39999389648438,1997.0,3128.25,2523.5,1470.5,1354.449951171875,210.25,1960.0,3082.10009765625,2562.0,1510.5,1358.0,213.0,1996.4000244140625,3092.0,2641950.0,9618487,4099340,25334878.0,6821015.0,1841613.0
2021-05-26,2512.06884765625,1453.78173828125,1341.174072265625,195.6835479736328,1957.83837890625,3041.212158203125,2567.550048828125,1477.050048828125,1397.25,210.60000610351562,1970.050048828125,3158.5,2575.0,1487.0,1400.0,212.4499969482422,1979.5,3165.0,2530.5,1470.0,1362.050048828125,210.3000030517578,1965.300048828125,3103.800048828125,2547.0,1480.0,1367.9000244140625,211.8000030517578,1975.0,3120.0,1839397.0,6141995,6850024,17576137.0,3452113.0,1923753.0
2021-05-27,2454.63720703125,1459.2935791015625,1345.9735107421875,196.194580078125,1963.850830078125,3061.91357421875,2508.85009765625,1482.6500244140625,1402.25,211.14999389648438,1976.0999755859375,3180.0,2580.35009765625,1489.0,1416.25,214.14999389648438,1993.0,3217.75,2488.050048828125,1462.449951171875,1391.699951171875,210.3000030517578,1962.25,3161.800048828125,2580.35009765625,1473.0999755859375,1404.199951171875,211.0,1970.300048828125,3161.949951171875,14119786.0,10219748,15365391,47554219.0,12377100.0,5959785.0
2021-05-28,2486.43505859375,1479.7657470703125,1348.6611328125,197.8206329345703,2081.81494140625,3026.865234375,2541.35009765625,1503.449951171875,1405.050048828125,212.89999389648438,2094.800048828125,3143.60009765625,2549.85009765625,1513.0,1414.0,213.5,2105.0,3198.0,2511.0,1478.75,1396.0999755859375,211.5500030517578,1990.0,3135.64990234375,2514.64990234375,1490.9000244140625,1409.75,212.5,1990.0,3189.5,2548032.0,8875010,4261312,25597550.0,26060864.0,1763701.0
2021-05-31,2520.498046875,1491.970458984375,1352.2509765625,201.25857543945312,2146.908935546875,3041.837890625,2552.85009765625,1515.8499755859375,1393.75,216.60000610351562,2160.300048828125,3159.14990234375,2564.800048828125,1519.5,1401.5,217.89999389648438,2191.699951171875,3170.35009765625,2502.0,1487.5,1383.0,214.39999389648438,2085.050048828125,3128.60009765625,2527.550048828125,1500.0,1401.5,215.0,2102.0,3150.0,3221015.0,7830527,4429904,73039531.0,27285782.0,1652799.0
2021-06-01,2548.044189453125,1487.8858642578125,1345.8958740234375,200.0041961669922,2155.45556640625,3035.91650390625,2580.75,1511.699951171875,1387.199951171875,215.25,2168.89990234375,3153.0,2610.0,1527.0,1401.0,219.39999389648438,2202.0,3169.949951171875,2560.5,1507.25,1378.6500244140625,214.25,2146.5,3132.0,2567.0,1520.300048828125,1400.0,218.0,2166.0,3168.60009765625,3900226.0,5515081,4791325,38755111.0,12928379.0,1377441.0
2021-06-02,2529.679931640625,1480.3072509765625,1337.6005859375,194.19688415527344,2187.605224609375,3013.24072265625,2562.14990234375,1504.0,1378.6500244140625,209.0,2201.25,3129.449951171875,2581.85009765625,1510.199951171875,1391.949951171875,212.4499969482422,2209.5,3159.449951171875,2531.10009765625,1493.0,1365.0,208.60000610351562,2157.0,3115.0,2570.75,1510.0,1380.75,210.5,2157.0,3150.85009765625,3551619.0,5312008,9272276,96654991.0,11366816.0,2240078.0
2021-06-03,2551.253173828125,1496.596435546875,1348.2730712890625,194.2433319091797,2195.953125,3024.6025390625,2584.0,1520.550048828125,1389.6500244140625,209.0500030517578,2209.64990234375,3141.25,2603.0,1524.949951171875,1399.0,210.75,2250.0,3154.550048828125,2556.449951171875,1487.75,1377.050048828125,208.6999969482422,2196.10009765625,3122.64990234375,2568.0,1508.0,1388.0999755859375,210.75,2221.0,3154.550048828125,3636647.0,5143630,5115645,46657520.0,11064116.0,1281706.0
2021-06-04,2585.85888671875,1477.30517578125,1344.3922119140625,193.96458435058594,2176.921630859375,3027.009765625,2619.050048828125,1500.949951171875,1385.6500244140625,208.75,2190.5,3143.75,2626.0,1520.6500244140625,1396.9000244140625,209.6999969482422,2216.449951171875,3156.85009765625,2584.050048828125,1499.199951171875,1377.6500244140625,208.0,2184.25,3125.0,2588.0,1516.0,1393.949951171875,209.5,2214.800048828125,3128.0,3593742.0,4712238,4194328,30126021.0,6677278.0,1836060.0
2021-06-07,2552.98095703125,1476.222412109375,1348.2730712890625,196.47332763671875,2213.593017578125,3064.994873046875,2585.75,1499.8499755859375,1389.6500244140625,211.4499969482422,2227.39990234375,3183.199951171875,2635.39990234375,1514.0,1392.0,212.39999389648438,2242.0,3190.449951171875,2582.0,1496.0,1377.300048828125,210.1999969482422,2185.0,3133.60009765625,2635.0,1510.0,1391.0,210.39999389648438,2202.0,3145.0,2222082.0,4045834,5154576,31433280.0,7539326.0,2559821.0
2021-06-08,2522.126953125,1459.687255859375,1370.8792724609375,198.51751708984375,2200.87255859375,3081.315185546875,2554.5,1483.050048828125,1412.949951171875,213.64999389648438,2214.60009765625,3200.14990234375,2589.89990234375,1501.300048828125,1421.75,214.25,2227.14990234375,3231.0,2550.0,1481.5,1395.550048828125,211.1999969482422,2198.14990234375,3187.199951171875,2586.0,1496.550048828125,1396.0,212.1999969482422,2226.60009765625,3198.0,3046814.0,4936270,7360630,21261361.0,4464889.0,2574057.0
2021-06-09,2512.50048828125,1456.9805908203125,1373.1593017578125,197.44895935058594,2161.517822265625,3081.411865234375,2544.75,1480.300048828125,1415.300048828125,212.5,2175.0,3200.25,2579.25,1502.0,1425.0,214.75,2221.0,3220.0,2539.75,1472.050048828125,1404.5999755859375,211.5,2157.949951171875,3186.199951171875,2558.0,1483.9000244140625,1413.4000244140625,214.0,2219.0,3202.0,2784864.0,5111721,5394317,24887924.0,5265326.0,1710925.0
2021-06-10,2529.43310546875,1457.71875,1381.891357421875,199.88426208496094,2169.46826171875,3097.346923828125,2561.89990234375,1481.050048828125,1424.300048828125,209.3000030517578,2183.0,3216.800048828125,2567.85009765625,1489.0,1429.0,211.39999389648438,2230.0,3224.0,2535.0,1473.6500244140625,1419.0,207.5,2177.550048828125,3193.0,2554.75,1482.0999755859375,1424.0,208.6999969482422,2193.39990234375,3210.0,2116122.0,5741770,3496575,30719587.0,6532832.0,1874324.0
2021-06-11,2527.35986328125,1462.9351806640625,1403.818359375,198.5472412109375,2206.506591796875,3152.230712890625,2559.800048828125,1486.3499755859375,1446.9000244140625,207.89999389648438,2213.14990234375,3273.800048828125,2594.300048828125,1496.550048828125,1451.5999755859375,210.4499969482422,2228.0,3309.0,2555.0,1481.050048828125,1429.449951171875,207.75,2180.10009765625,3211.0,2575.0,1491.0,1430.0999755859375,210.3000030517578,2182.89990234375,3211.550048828125,2340867.0,3602987,6140828,21424291.0,6351520.0,3452954.0
2021-06-14,2507.020751953125,1456.143798828125,1418.27490234375,197.9742431640625,2238.161376953125,3154.685791015625,2539.199951171875,1479.449951171875,1461.800048828125,207.3000030517578,2244.89990234375,3276.35009765625,2559.800048828125,1486.0,1477.0,208.4499969482422,2258.25,3308.699951171875,2512.64990234375,1462.550048828125,1453.449951171875,205.1999969482422,2195.050048828125,3270.35009765625,2559.800048828125,1478.25,1471.0,207.9499969482422,2215.0,3279.0,2125197.0,4440982,7132294,17677889.0,9383416.0,1847360.0
2021-06-15,2512.84619140625,1466.773681640625,1430.014404296875,197.73548889160156,2243.24609375,3141.5908203125,2545.10009765625,1490.25,1473.9000244140625,207.0500030517578,2250.0,3262.75,2559.800048828125,1496.0,1476.0,208.39999389648438,2274.89990234375,3298.0,2535.199951171875,1474.800048828125,1463.0,207.0,2240.300048828125,3251.550048828125,2559.800048828125,1486.0,1464.0,207.5500030517578,2261.0,3298.0,1589974.0,3784801,5403104,14854294.0,7002898.0,1304985.0
2021-06-16,2489.49560546875,1461.2127685546875,1436.5150146484375,198.49949645996094,2204.961669921875,3152.76025390625,2521.449951171875,1484.5999755859375,1480.5999755859375,207.85000610351562,2211.60009765625,3274.35009765625,2545.0,1494.0,1489.449951171875,209.35000610351562,2247.050048828125,3294.699951171875,2515.699951171875,1478.0999755859375,1467.5,207.0500030517578,2205.85009765625,3253.0,2535.0,1488.0,1472.699951171875,207.0500030517578,2244.89990234375,3262.10009765625,2290999.0,3851049,7661710,20104244.0,4982975.0,1635552.0
2021-06-17,2455.778564453125,1443.004150390625,1450.77734375,196.39845275878906,2208.999267578125,3194.548583984375,2487.300048828125,1466.0999755859375,1495.300048828125,205.64999389648438,2215.64990234375,3317.75,2506.949951171875,1478.75,1502.6500244140625,208.0,2235.0,3336.050048828125,2482.199951171875,1460.0,1475.0999755859375,205.0,2179.89990234375,3260.0,2482.199951171875,1466.0,1475.0999755859375,206.9499969482422,2200.0,3265.5,2657850.0,4641901,7677951,21476893.0,7266765.0,2273413.0
2021-06-18,2456.568603515625,1456.4884033203125,1458.5391845703125,195.3479461669922,2218.96923828125,3174.85791015625,2488.10009765625,1479.800048828125,1503.300048828125,204.5500030517578,2225.64990234375,3297.300048828125,2511.0,1490.0,1515.800048828125,206.4499969482422,2235.0,3358.0,2453.050048828125,1455.0,1487.4000244140625,202.5,2184.35009765625,3275.0,2511.0,1469.5,1509.0,206.0,2225.5,3350.89990234375,3082747.0,5969030,13533974,23567549.0,13553801.0,3380431.0
2021-06-21,2484.509765625,1465.2481689453125,1455.62841796875,195.25244140625,2230.534423828125,3151.556884765625,2516.39990234375,1488.699951171875,1500.300048828125,204.4499969482422,2237.25,3273.10009765625,2524.199951171875,1491.800048828125,1505.800048828125,206.0,2247.5,3286.0,2451.0,1459.0,1484.199951171875,202.39999389648438,2200.14990234375,3251.699951171875,2459.0,1461.3499755859375,1493.0,203.10000610351562,2203.5,3265.0,1891651.0,3630236,5454052,19074685.0,5624044.0,1130569.0
2021-06-22,2490.92724609375,1460.425537109375,1466.83447265625,195.87319946289062,2219.069091796875,3178.61328125,2522.89990234375,1483.800048828125,1511.8499755859375,205.10000610351562,2225.75,3301.199951171875,2546.800048828125,1508.0,1521.449951171875,206.25,2261.0,3327.050048828125,2514.699951171875,1480.0,1502.0999755859375,204.35000610351562,2219.35009765625,3285.0,2546.800048828125,1497.0,1509.699951171875,206.10000610351562,2254.0,3304.0,2604542.0,7183412,6427862,18042675.0,5940386.0,1708688.0
2021-06-23,2465.552978515625,1462.0986328125,1458.3935546875,194.7749481201172,2198.730224609375,3140.290771484375,2497.199951171875,1485.5,1503.1500244140625,203.9499969482422,2205.35009765625,3261.39990234375,2537.0,1497.800048828125,1525.0,205.85000610351562,2250.60009765625,3329.0,2493.0,1478.5999755859375,1498.6500244140625,203.60000610351562,2201.699951171875,3256.39990234375,2537.0,1490.0,1525.0,205.64999389648438,2250.0,3329.0,2179551.0,3922434,5529809,12575210.0,7685796.0,1467104.0
2021-06-24,2455.877197265625,1482.521728515625,1512.7745361328125,194.10643005371094,2147.035888671875,3248.32470703125,2487.39990234375,1506.25,1559.199951171875,203.25,2153.5,3373.60009765625,2515.0,1513.449951171875,1568.75,204.64999389648438,2214.60009765625,3383.0,2485.0,1488.0,1511.199951171875,202.5500030517578,2140.0,3278.5,2514.89990234375,1490.0,1517.0,204.4499969482422,2206.85009765625,3284.0,3257706.0,7392512,10785137,22435272.0,42209687.0,4155204.0
2021-06-25,2477.40087890625,1491.2322998046875,1527.3280029296875,195.82545471191406,2098.133056640625,3255.257080078125,2509.199951171875,1515.0999755859375,1574.199951171875,205.0500030517578,2104.449951171875,3380.800048828125,2515.0,1522.0,1578.0,205.60000610351562,2153.5,3399.64990234375,2482.0,1507.0,1543.0,203.75,2081.10009765625,3350.0,2511.0,1511.0999755859375,1572.0,204.0,2153.5,3375.25,1871813.0,5191588,9780240,13877208.0,25546334.0,2722861.0
2021-06-28,2463.33154296875,1484.588623046875,1524.9996337890625,194.44068908691406,2079.738525390625,3212.843017578125,2494.949951171875,1508.3499755859375,1571.800048828125,203.60000610351562,2086.0,3336.75,2523.10009765625,1523.0,1580.1500244140625,205.89999389648438,2126.5,3391.5,2491.199951171875,1505.0,1560.5999755859375,203.35000610351562,2081.0,3333.0,2515.0,1520.0,1572.9000244140625,205.89999389648438,2122.0,3391.5,2140346.0,4678393,5019178,14627153.0,9357852.0,1355238.0
2021-06-29,2469.50244140625,1484.786376953125,1516.510009765625,194.15419006347656,2081.533203125,3216.79052734375,2501.199951171875,1502.050048828125,1563.050048828125,203.3000030517578,2087.800048828125,3340.85009765625,2510.0,1508.199951171875,1573.6500244140625,205.3000030517578,2109.0,3366.300048828125,2476.89990234375,1492.1500244140625,1559.199951171875,203.14999389648438,2084.10009765625,3326.5,2510.0,1507.0,1561.0,203.60000610351562,2089.5,3342.0,2671608.0,5485846,5913567,13326068.0,12526981.0,1497322.0
2021-06-30,2443.88134765625,1480.68408203125,1533.7315673828125,193.5811767578125,2104.314453125,3221.5087890625,2475.25,1497.9000244140625,1580.800048828125,202.6999969482422,2110.64990234375,3345.75,2515.0,1509.0,1591.0,204.39999389648438,2122.64990234375,3382.0,2472.199951171875,1494.0999755859375,1572.050048828125,202.5500030517578,2091.050048828125,3338.5,2503.14990234375,1498.0,1572.050048828125,204.3000030517578,2096.25,3346.0,2798047.0,4839511,6058722,15942408.0,9120556.0,1693146.0
2021-07-01,2428.23193359375,1469.6622314453125,1513.9388427734375,193.86767578125,2091.652587890625,3217.41650390625,2459.39990234375,1486.75,1560.4000244140625,203.0,2097.949951171875,3341.5,2491.35009765625,1502.0,1576.8499755859375,203.8000030517578,2123.14990234375,3362.0,2456.0,1483.0,1559.050048828125,202.14999389648438,2095.0,3332.35009765625,2480.0,1502.0,1576.8499755859375,202.89999389648438,2118.0,3358.0,2189447.0,8455721,4814317,10191296.0,5784627.0,990310.0
2021-07-02,2444.325439453125,1463.38525390625,1521.1187744140625,193.29466247558594,2122.6591796875,3201.96240234375,2475.699951171875,1480.4000244140625,1567.800048828125,202.39999389648438,2129.050048828125,3325.449951171875,2480.0,1489.25,1569.449951171875,203.6999969482422,2132.89990234375,3339.699951171875,2445.0,1477.0,1542.5999755859375,202.25,2092.949951171875,3295.199951171875,2463.0,1485.0,1558.949951171875,203.3000030517578,2097.0,3331.0,1951251.0,7413518,5166064,12698779.0,6500973.0,1682274.0
2021-07-05,2463.2822265625,1478.26220703125,1531.9365234375,194.48843383789062,2143.74560546875,3197.677734375,2494.89990234375,1495.449951171875,1578.949951171875,203.64999389648438,2150.199951171875,3321.0,2496.800048828125,1504.5,1585.0,204.10000610351562,2153.550048828125,3374.0,2471.199951171875,1484.550048828125,1561.050048828125,202.6999969482422,2131.5,3302.0,2489.300048828125,1489.949951171875,1569.1500244140625,203.0,2136.449951171875,3342.0,1234739.0,3686941,4058338,10248249.0,5400604.0,1972858.0
2021-07-06,2464.76318359375,1517.06103515625,1515.685302734375,193.39016723632812,2118.422119140625,3141.15771484375,2496.39990234375,1534.699951171875,1562.199951171875,202.5,2124.800048828125,3262.300048828125,2518.89990234375,1540.0,1586.75,203.8000030517578,2148.89990234375,3328.0,2490.199951171875,1496.0,1557.0999755859375,202.25,2120.199951171875,3256.10009765625,2492.60009765625,1497.0,1573.699951171875,203.25,2144.949951171875,3313.0,1428812.0,8834516,4089574,11088659.0,4647361.0,2159420.0
2021-07-07,2497.1474609375,1521.805908203125,1518.013916015625,194.5839385986328,2103.71630859375,3153.337890625,2529.199951171875,1539.5,1564.5999755859375,203.75,2110.050048828125,3274.949951171875,2545.800048828125,1545.3499755859375,1570.550048828125,205.1999969482422,2127.75,3282.699951171875,2495.199951171875,1527.699951171875,1544.6500244140625,202.3000030517578,2098.0,3241.60009765625,2503.85009765625,1534.0,1566.050048828125,202.5,2127.75,3275.0,2542003.0,4814595,4797120,17879443.0,4824931.0,2640710.0
2021-07-08,2480.21484375,1502.974853515625,1514.278564453125,192.91265869140625,2086.31884765625,3137.498291015625,2512.050048828125,1520.449951171875,1560.75,202.0,2092.60009765625,3258.5,2543.85009765625,1537.699951171875,1576.0,204.5,2116.949951171875,3298.0,2508.0,1513.449951171875,1549.0,201.8000030517578,2081.0,3231.89990234375,2535.0,1525.0,1568.0,203.5,2116.949951171875,3298.0,2683729.0,4210461,3326813,20925008.0,5162088.0,2485811.0
2021-07-09,2464.8125,1484.7369384765625,1516.364501953125,192.2919158935547,2064.98291015625,3089.0185546875,2496.449951171875,1502.0,1562.9000244140625,201.35000610351562,2071.199951171875,3208.14990234375,2509.0,1516.0,1569.9000244140625,202.35000610351562,2091.699951171875,3282.0,2484.85009765625,1497.5,1551.0,200.89999389648438,2066.10009765625,3201.0,2504.10009765625,1512.550048828125,1556.0,202.0,2088.0,3250.0,1348273.0,5347921,3436594,11834045.0,4170886.0,6365067.0
2021-07-12,2445.5595703125,1469.9093017578125,1501.7625732421875,192.05316162109375,2077.84423828125,3074.527587890625,2476.949951171875,1487.0,1547.8499755859375,201.10000610351562,2084.10009765625,3193.10009765625,2511.0,1502.0,1578.0,202.5500030517578,2101.5,3236.0,2452.199951171875,1484.0,1533.75,200.9499969482422,2074.5,3188.35009765625,2503.0,1502.0,1570.550048828125,202.0,2079.75,3235.0,6818026.0,7229489,4588982,13085323.0,3962111.0,1892226.0
2021-07-13,2512.6484375,1484.588623046875,1498.948974609375,192.76942443847656,2093.397216796875,3069.18359375,2544.89990234375,1501.8499755859375,1544.949951171875,201.85000610351562,2099.699951171875,3187.550048828125,2549.949951171875,1506.0999755859375,1556.4000244140625,202.1999969482422,2103.050048828125,3214.0,2487.75,1484.0999755859375,1536.300048828125,201.35000610351562,2088.050048828125,3175.0,2496.0,1496.0999755859375,1556.4000244140625,202.0,2100.0,3214.0,3716936.0,9089071,4456160,10830411.0,3099956.0,1809339.0
2021-07-14,2499.023681640625,1481.919677734375,1529.94775390625,194.91819763183594,2079.738525390625,3095.1806640625,2531.10009765625,1499.1500244140625,1576.9000244140625,204.10000610351562,2086.0,3214.550048828125,2544.89990234375,1507.3499755859375,1582.800048828125,205.14999389648438,2106.85009765625,3222.0,2516.0,1491.0999755859375,1538.0999755859375,201.6999969482422,2081.25,3185.0,2544.0,1497.5,1554.0,201.85000610351562,2100.35009765625,3187.0,2725020.0,4894247,5657716,20480406.0,3937768.0,2044279.0
2021-07-15,2507.909423828125,1503.221923828125,1533.7315673828125,196.97146606445312,2076.099609375,3090.74169921875,2540.10009765625,1520.699951171875,1580.800048828125,206.25,2082.35009765625,3202.949951171875,2555.0,1526.75,1596.8499755859375,208.5,2095.0,3231.85009765625,2516.0,1499.6500244140625,1556.0,202.89999389648438,2078.5,3194.0,2539.0,1505.0,1557.9000244140625,204.39999389648438,2095.0,3227.60009765625,3272479.0,5219401,10021355,28852257.0,4360415.0,2232968.0
2021-07-16,2504.749755859375,1504.85302734375,1509.13623046875,198.5472412109375,2106.05908203125,3082.877685546875,2536.89990234375,1522.3499755859375,1555.449951171875,207.89999389648438,2112.39990234375,3194.800048828125,2558.0,1529.949951171875,1574.6500244140625,209.64999389648438,2114.75,3219.85009765625,2531.5,1518.800048828125,1549.5999755859375,207.1999969482422,2087.60009765625,3192.0,2548.0,1527.949951171875,1573.75,207.6999969482422,2087.75,3213.0,1568532.0,2585314,6265593,29019824.0,4074206.0,1256526.0
2021-07-19,2450.199951171875,1454.09326171875,1495.7957763671875,198.40399169921875,2092.649658203125,3073.03466796875,2481.64990234375,1471.0,1541.699951171875,207.75,2098.949951171875,3184.60009765625,2497.699951171875,1488.8499755859375,1552.9000244140625,209.5,2124.0,3199.800048828125,2470.89990234375,1466.0,1537.550048828125,206.35000610351562,2092.25,3176.0,2488.0,1487.0,1544.699951171875,206.8000030517578,2100.0,3180.0,2262325.0,12555800,5669162,16464973.0,3855577.0,1597058.0
2021-07-20,2427.59033203125,1426.5633544921875,1503.897216796875,197.49673461914062,2087.51513671875,3093.49169921875,2458.75,1443.1500244140625,1550.050048828125,206.8000030517578,2093.800048828125,3205.800048828125,2480.5,1454.0,1557.699951171875,209.3000030517578,2108.0,3215.0,2450.0,1436.1500244140625,1538.0,206.39999389648438,2084.0,3156.14990234375,2470.0,1442.0,1538.300048828125,208.1999969482422,2099.5,3184.60009765625,1731830.0,12087125,5069939,23656813.0,3111185.0,1811945.0
2021-07-22,2458.740478515625,1432.0494384765625,1542.8515625,197.68772888183594,2114.334228515625,3103.67236328125,2490.300048828125,1448.699951171875,1590.199951171875,207.0,2120.699951171875,3216.35009765625,2493.050048828125,1468.5,1592.8499755859375,208.25,2123.89990234375,3224.949951171875,2465.5,1445.0,1561.4000244140625,205.85000610351562,2098.14990234375,3190.0,2470.10009765625,1456.0999755859375,1561.4000244140625,207.0,2119.0,3190.0,1792789.0,6603557,7854575,18311537.0,3679260.0,2859334.0
2021-07-23,2451.039306640625,1426.16796875,1543.0941162109375,202.84478759765625,2099.37939453125,3100.295166015625,2482.5,1442.75,1590.449951171875,212.39999389648438,2105.699951171875,3212.85009765625,2501.60009765625,1457.449951171875,1598.5,213.60000610351562,2134.449951171875,3241.550048828125,2470.0,1435.300048828125,1585.050048828125,206.5,2102.050048828125,3206.64990234375,2497.800048828125,1451.5,1588.550048828125,207.0,2134.449951171875,3230.0,1275979.0,6563342,4179719,44526781.0,4585938.0,1776193.0
2021-07-26,2433.070068359375,1418.062255859375,1556.143798828125,201.65101623535156,2070.615966796875,3085.531005859375,2464.300048828125,1434.550048828125,1603.9000244140625,211.14999389648438,2076.85009765625,3197.550048828125,2485.0,1444.0,1611.6500244140625,215.35000610351562,2121.0,3224.25,2460.0,1428.0999755859375,1594.0999755859375,210.8000030517578,2071.10009765625,3190.85009765625,2485.0,1430.0,1594.0999755859375,214.0,2108.0,3200.0,1462225.0,6583583,4586710,47263771.0,5717830.0,1259611.0
2021-07-27,2403.1044921875,1423.202392578125,1554.833984375,199.2635040283203,2048.83154296875,3071.442626953125,2433.949951171875,1439.75,1602.550048828125,208.64999389648438,2055.0,3182.949951171875,2474.0,1449.9000244140625,1609.300048828125,213.0,2083.699951171875,3210.0,2430.0,1436.0999755859375,1597.9000244140625,207.9499969482422,2042.0,3161.14990234375,2470.89990234375,1436.0999755859375,1605.0,212.0,2076.800048828125,3200.0,2680260.0,11200715,5892859,24436949.0,4995516.0,1121367.0
2021-07-28,2395.057861328125,1401.010498046875,1557.7930908203125,199.69326782226562,2031.2344970703125,3085.7724609375,2425.800048828125,1417.300048828125,1605.5999755859375,209.10000610351562,2037.3499755859375,3197.800048828125,2432.449951171875,1438.699951171875,1607.5999755859375,210.0,2058.0,3204.449951171875,2380.0,1404.0,1585.5,207.4499969482422,2016.25,3132.39990234375,2417.10009765625,1435.050048828125,1605.0999755859375,208.3000030517578,2058.0,3188.0,3988878.0,10335171,4686788,14736840.0,5952355.0,1660654.0
